Starting monitors...
🚀 ArgonWatch Server running on port 3000
📊 Monitoring: System, PM2, GitHub Runner
🚨 Alert Rules: 3 configured
Historical data loaded.
[SystemMonitor] Slow metrics: currentLoad: 285ms, mem: 709ms, fsSize: 700ms, networkStats: 744ms, cpuTemperature: 788ms, cpuCurrentSpeed: 284ms, fsStats: 284ms (Total: 789ms)
[SystemMonitor] Slow metrics: currentLoad: 284ms, mem: 705ms, fsSize: 704ms, networkStats: 734ms, cpuTemperature: 794ms, cpuCurrentSpeed: 284ms, fsStats: 284ms (Total: 794ms)
[SystemMonitor] Slow metrics: currentLoad: 297ms, mem: 711ms, fsSize: 702ms, networkStats: 746ms, cpuTemperature: 807ms, cpuCurrentSpeed: 297ms, fsStats: 297ms (Total: 807ms)
[SystemMonitor] Slow metrics: currentLoad: 279ms, mem: 695ms, fsSize: 699ms, networkStats: 754ms, cpuTemperature: 817ms, cpuCurrentSpeed: 279ms, fsStats: 279ms (Total: 817ms)
[SystemMonitor] Slow metrics: currentLoad: 283ms, mem: 702ms, fsSize: 692ms, networkStats: 760ms, cpuTemperature: 786ms, cpuCurrentSpeed: 283ms, fsStats: 283ms (Total: 786ms)
[SystemMonitor] Slow metrics: currentLoad: 281ms, mem: 697ms, fsSize: 687ms, networkStats: 745ms, cpuTemperature: 794ms, cpuCurrentSpeed: 281ms, fsStats: 281ms (Total: 794ms)
[SystemMonitor] Slow metrics: currentLoad: 285ms, mem: 691ms, fsSize: 691ms, networkStats: 740ms, cpuTemperature: 790ms, cpuCurrentSpeed: 285ms, fsStats: 285ms (Total: 790ms)
[SystemMonitor] Slow metrics: currentLoad: 280ms, mem: 685ms, fsSize: 699ms, networkStats: 744ms, cpuTemperature: 792ms, cpuCurrentSpeed: 280ms, fsStats: 280ms (Total: 792ms)
[SystemMonitor] Slow metrics: currentLoad: 282ms, mem: 685ms, fsSize: 693ms, networkStats: 736ms, cpuTemperature: 798ms, cpuCurrentSpeed: 282ms, fsStats: 282ms (Total: 798ms)
[SystemMonitor] Slow metrics: currentLoad: 301ms, mem: 720ms, fsSize: 716ms, networkStats: 762ms, cpuTemperature: 824ms, cpuCurrentSpeed: 301ms, fsStats: 301ms (Total: 824ms)
[SystemMonitor] Slow metrics: currentLoad: 280ms, mem: 696ms, fsSize: 690ms, networkStats: 734ms, cpuTemperature: 792ms, cpuCurrentSpeed: 280ms, fsStats: 280ms (Total: 792ms)
[SystemMonitor] Slow metrics: currentLoad: 282ms, mem: 689ms, fsSize: 693ms, networkStats: 737ms, cpuTemperature: 792ms, cpuCurrentSpeed: 282ms, fsStats: 282ms (Total: 792ms)
[SystemMonitor] Slow metrics: currentLoad: 283ms, mem: 698ms, fsSize: 690ms, networkStats: 756ms, cpuTemperature: 794ms, cpuCurrentSpeed: 283ms, fsStats: 283ms (Total: 794ms)
[SystemMonitor] Slow metrics: currentLoad: 278ms, mem: 691ms, fsSize: 692ms, networkStats: 738ms, cpuTemperature: 780ms, cpuCurrentSpeed: 278ms, fsStats: 278ms (Total: 780ms)
[SystemMonitor] Slow metrics: currentLoad: 285ms, mem: 690ms, fsSize: 694ms, networkStats: 749ms, cpuTemperature: 810ms, cpuCurrentSpeed: 284ms, fsStats: 284ms (Total: 811ms)
